# degree distribution BA network
# degree : number of node with that degree
# <k> <N(k)>
3	39992.7
4	20010.9
5	11431.2
6	7126.23
7	4760.1
8	3339.34
9	2418.42
10	1821.27
11	1400.24
12	1101.02
13	878.91
14	715.365
15	585.37
16	490.585
17	415.03
18	352.2
19	299.985
20	261.18
21	225.83
22	198.23
23	174.85
24	154.78
25	137.4
26	122.665
27	108.655
28	96.84
29	89
30	79.755
31	72.01
32	67.325
33	61.435
34	56.2
35	50.915
36	47.8
37	43.585
38	40.46
39	36.925
40	34.87
41	33.42
42	30.06
43	28.46
44	26.19
45	24.375
46	23.065
47	21.81
48	20.585
49	18.79
50	17.69
51	17.095
52	16.165
53	15.485
54	14.47
55	13.675
56	13.17
57	12.17
58	12.075
59	11.335
60	10.405
61	10.145
62	9.235
63	9.265
64	8.64
65	8.525
66	8.135
67	7.64
68	7.255
69	7.385
70	6.51
71	6.29
72	6.235
73	6.115
74	5.48
75	5.77
76	5.455
77	4.975
78	4.77
79	4.72
80	4.42
81	4.31
82	4.085
83	4.255
84	3.73
85	3.67
86	3.545
87	3.655
88	3.38
89	3.35
90	3.29
91	3.04
92	2.94
93	2.77
94	2.645
95	2.67
96	2.545
97	2.705
98	2.565
99	2.38
100	2.305
101	2.36
102	2.19
103	2.095
104	1.955
105	2.115
106	1.965
107	1.96
108	1.81
109	1.725
110	1.73
111	1.69
112	1.66
113	1.575
114	1.56
115	1.58
116	1.525
117	1.41
118	1.465
119	1.415
120	1.275
121	1.23
122	1.325
123	1.285
124	1.24
125	1.18
126	1.11
127	1.02
128	1.145
129	1.12
130	1.035
131	1.045
132	1.12
133	1.02
134	1.015
135	0.965
136	0.985
137	0.935
138	0.87
139	0.74
140	0.875
141	0.84
142	0.85
143	0.745
144	0.765
145	0.75
146	0.865
147	0.79
148	0.69
149	0.685
150	0.685
151	0.755
152	0.58
153	0.635
154	0.635
155	0.685
156	0.65
157	0.55
158	0.59
159	0.565
160	0.52
161	0.565
162	0.405
163	0.495
164	0.57
165	0.41
166	0.53
167	0.5
168	0.64
169	0.595
170	0.43
171	0.51
172	0.515
173	0.5
174	0.605
175	0.43
176	0.425
177	0.47
178	0.405
179	0.425
180	0.42
181	0.4
182	0.41
183	0.33
184	0.325
185	0.32
186	0.36
187	0.385
188	0.425
189	0.35
190	0.395
191	0.365
192	0.32
193	0.28
194	0.34
195	0.26
196	0.265
197	0.32
198	0.33
199	0.27
200	0.32
201	0.24
202	0.3
203	0.3
204	0.26
205	0.215
206	0.285
207	0.315
208	0.275
209	0.25
210	0.26
211	0.24
212	0.2
213	0.24
214	0.275
215	0.23
216	0.24
217	0.295
218	0.24
219	0.23
220	0.25
221	0.275
222	0.305
223	0.215
224	0.19
225	0.19
226	0.22
227	0.245
228	0.22
229	0.18
230	0.195
231	0.19
232	0.225
233	0.175
234	0.2
235	0.155
236	0.185
237	0.155
238	0.2
239	0.17
240	0.145
241	0.185
242	0.14
243	0.195
244	0.145
245	0.195
246	0.14
247	0.2
248	0.135
249	0.14
250	0.14
251	0.13
252	0.16
253	0.18
254	0.23
255	0.155
256	0.17
257	0.13
258	0.18
259	0.13
260	0.12
261	0.095
262	0.135
263	0.165
264	0.21
265	0.13
266	0.13
267	0.08
268	0.12
269	0.21
270	0.125
271	0.14
272	0.125
273	0.12
274	0.13
275	0.11
276	0.11
277	0.11
278	0.075
279	0.13
280	0.115
281	0.115
